1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
899,11/7/79,257,161,104,S8NCON,12/31/06,A,1.09,3.41,"1,866,730","670,549","31,060","1,069,148",0,"857,954","1,062,005","810,084",0,"162,642","2,900","159,742",0,0,0,"117,180","117,180",0,2,6,4,"396,311","162,642",160,160,0,0,0,160,0,0,0,21,0,1.19,0,130,30,0,0,0,0,
900,11/15/79,192,97,67,S8NCON,12/31/06,A,1.99,5.12,"1,994,700",0,"15,902","996,285",0,"1,403,335","803,067","528,917",0,0,0,0,0,0,0,"133,577","133,577",0,1,8,4,"158,956","201,342",202,202,0,0,0,202,0,0,0,20,10,1.12,0,178,24,0,0,0,0,
902,6/13/80,183,97,67,S8SUBR,12/31/06,B,1.33,0.71,"180,870",0,"1,445","134,527",0,"44,075","89,763","27,789",0,"32,290",420,"31,870",0,0,0,"20,742","20,742",0,3,3,1,"37,756","32,290",26,26,0,0,0,20,6,0,0,2,0,1.58,0,17,3,6,0,0,0,
903,11/15/79,49,36,109,S8SUBR,12/31/06,A,1.11,18.34,"471,729","78,727","8,167","346,278",0,"2,163,683","238,215","120,220",0,"94,367","4,948","89,419","11,931",0,0,"84,005","72,074","11,931",3,4,1,"70,237","106,298",101,100,0,0,1,87,14,0,0,10,0,1.13,2,84,15,0,0,0,0,
904,3/19/80,89,83,75,S8LMSA,12/31/06,B,0.93,3.56,"574,705","20,970","14,329","581,096",0,"280,043","436,293","357,638",0,"71,236","1,898","69,338","1,800",0,0,"51,381","49,731","1,650",1,4,1,"49,266","73,036",75,75,0,0,0,75,0,0,0,8,4,1.12,0,66,9,0,0,0,0,
905,4/20/82,85,148,111,S8SUBR,12/31/06,A,1.23,2.14,"1,510,327","486,713","26,530","808,088",0,"317,955","525,610","377,226",0,"164,848","1,864","162,984",0,0,0,"162,984","162,984",0,26,2,0,"122,023","164,848",150,150,0,0,0,0,150,0,0,0,0,2,0,15,120,15,0,0,0,
907,4/21/82,746,229,77,S8NCON,12/31/06,A,1.48,2.52,"580,556","112,139","2,923","315,175",0,"186,370","229,670","155,759",0,"49,227",0,"49,227",0,0,0,"39,229","39,229",0,2,2,0,"923,036","49,227",58,58,0,0,0,48,10,0,0,7,0,1.4,0,40,13,5,0,0,0,
908,11/18/80,1147,507,41,S8SUBR,12/31/06,A,1.31,2.69,"400,565","2,000","2,767","301,963",0,"236,204","173,227","85,387",0,"82,425","1,005","81,420","3,312",0,0,"55,071","52,189","2,882",3,4,2,"32,233","85,737",71,71,0,0,0,41,30,0,0,6,0,1.21,0,56,15,0,0,0,0,
910,9/19/84,412,113,88,SHARP,12/31/06,A,1.46,2.34,"662,086","118,340","9,275","365,870",0,"419,193","189,174","10,000",0,"153,060","4,500","148,560",0,0,0,"131,198","131,198",0,13,3,2,"696,960","153,060",170,43,0,127,0,60,110,0,0,10,0,1.86,0,60,74,36,0,0,0,
912,10/13/82,603,148,111,S8NCON,12/31/06,A,1.48,1.98,"1,419,572","231,689","11,572","795,864",0,"706,072","692,996","335,599",0,0,0,0,0,0,0,"81,289","81,289",0,5,3,1,"1,001,880","109,223",120,120,0,0,0,50,70,0,0,9,0,1.68,0,50,58,12,0,0,0,
915,2/6/81,1161,85,44,S8SUBR,12/31/06,A,1.03,1.64,"239,612","36,642","1,493","196,524",0,"103,626","181,522","118,235",0,0,0,0,0,0,0,"30,757","30,757",0,2,4,0,"42,299","55,410",40,40,0,0,0,40,0,0,0,4,0,1.13,0,35,5,0,0,0,0,
916,1/10/83,118,232,5,S8SUBR,12/31/06,A,1.15,2.88,"980,127","248,219","10,850","628,630",0,"415,677","399,386","255,000",0,"115,295","6,295","109,000",0,0,0,"83,711","83,711",0,2,6,0,"69,833","115,295",125,124,0,0,1,124,1,0,0,6,0,0.99,6,114,5,0,0,0,0,
917,10/9/80,345,59,58,S8SUBR,12/31/06,B,1.1,0.88,"1,034,696","54,308","1,982","886,873",0,"203,044","437,860","207,392",0,"200,665","4,434","196,231",0,0,0,"116,441","116,441",0,11,5,0,"108,529","200,665",173,173,0,0,0,112,61,0,0,13,0,1.46,0,102,63,8,0,0,0,
918,4/5/83,631,231,40,S8NCON,12/31/06,A,1.04,1.78,"1,668,769","201,366","17,604","1,397,124",0,"471,948","877,275","612,559",0,"200,310",0,"200,310",0,0,0,"150,006","150,006",0,2,4,2,"733,346","200,310",236,235,0,0,1,235,1,0,0,24,0,1,0,236,0,0,0,0,0,
920,10/30/81,512,148,111,S8SUBR,12/31/06,A,1.5,1.84,"163,202","23,827","2,954","90,773",0,"116,343","118,002","54,890",0,"19,100",567,"18,533",0,0,0,"12,522","12,522",0,1,2,0,"76,169","19,100",18,18,0,0,0,18,0,0,0,1,0,1.33,0,12,6,0,0,0,0,
922,5/19/82,1058,122,50,S8SUBR,12/31/06,A,1.35,1.96,"858,777","94,799","34,045","542,646",0,"559,459","538,857","253,314",0,"74,634","2,423","72,211",0,0,0,"49,528","49,528",0,1,7,2,"36,208","74,634",91,90,0,0,1,91,0,0,0,15,0,1.11,0,81,10,0,0,0,0,
923,10/13/82,600,148,111,S8NCON,12/31/06,A,1.36,4.15,"528,335","61,313","9,403","335,727",0,"424,276","251,853","149,514",0,"46,796",0,"46,796",0,0,0,"30,852","30,852",0,4,2,0,"351,094","46,796",50,50,0,0,0,0,50,0,0,4,0,1.96,0,18,16,16,0,0,0,
925,4/28/82,689,122,50,S8NCON,12/31/06,A,1.95,1.85,"876,011","28,017","11,434","429,715",0,"711,574","596,907","212,765",0,"66,075","1,852","64,223",0,0,0,"53,881","53,881",0,6,2,0,"239,580","66,075",81,80,0,0,1,80,1,0,0,8,0,1.06,0,76,5,0,0,0,0,
927,11/15/82,880,148,29,S8SUBR,12/31/06,A,1.16,2.42,"373,162","80,775","4,829","247,975",0,"347,180","174,535","31,194",0,"31,224",84,"31,140",0,0,0,"22,251","22,251",0,1,6,1,"7,204","31,224",39,39,0,0,0,0,39,0,0,2,2,1.49,0,22,15,2,0,0,0,
930,3/24/83,710,257,124,S8NCON,12/31/06,A,1.35,1.26,"933,393","75,251","74,357","579,250",0,"355,383","541,339","258,386",0,"79,940","2,500","77,440",0,0,0,"50,875","50,875",0,1,4,1,"182,903","79,940",100,100,0,0,0,100,0,0,0,11,0,0.75,25,75,0,0,0,0,0,
932,10/29/82,287,319,125,S8SUBR,12/31/06,A,1.05,1.71,"572,088","33,371","2,600","509,419",0,"143,186","310,732","226,866",0,"93,435","4,500","88,935",0,0,0,"64,500","64,500",0,10,3,1,"79,750","93,435",82,81,0,0,1,32,50,0,0,5,0,1.88,0,29,34,19,0,0,0,
933,1/5/83,487,36,109,S8NCON,12/31/06,B,1.5,0.79,"875,357",0,"30,008","564,368",0,"215,063","520,020","247,443",0,"77,912","1,762","76,150",0,0,0,"52,122","52,122",0,1,5,2,"140,786","77,912",96,95,0,0,1,87,9,0,0,9,0,0.88,22,64,10,0,0,0,0,
936,10/8/82,834,451,117,S8SUBR,12/31/06,A,1.08,1.41,"980,129","183,485","10,399","729,679",0,"495,591","679,063","328,112",0,"77,658","4,370","73,288","3,982",0,0,"47,324","43,446","3,878",1,8,2,"12,760","81,640",135,85,0,50,0,135,0,0,0,7,0,0.07,126,9,0,0,0,0,0,
937,12/8/83,621,158,122,S8SUBR,12/31/06,A,1.12,2.56,"558,330","54,960","4,569","443,561",0,"257,993","287,684","186,733",0,"86,500","6,900","79,600",0,0,0,"58,050","58,050",0,1,3,1,"140,714","86,500",75,42,0,32,1,67,8,0,0,8,0,1.52,0,44,23,8,0,0,0,
938,10/27/82,88,83,75,S8NCON,12/31/06,A,0.92,1.92,"417,258","57,796","2,713","386,384",0,"174,805","223,727","132,605",0,"41,188","1,407","39,781",0,0,0,"28,662","28,662",0,1,3,1,"169,884","41,188",49,49,0,0,0,49,0,0,0,6,0,1.12,0,43,6,0,0,0,0,
944,10/5/82,699,329,102,S8NCON,12/31/06,A,1.1,2.86,"686,527","69,538","10,332","551,358",0,"257,710","168,685","78,548",0,"72,421",720,"71,701","5,223",0,0,"57,647","52,424","5,223",1,9,2,"32,283","77,644",80,80,0,0,0,80,0,0,0,8,0,1.2,0,64,16,0,0,0,0,
946,10/8/82,646,66,8,S8NCON,12/31/06,A,1.08,1.78,"1,106,775","450,461","8,354","597,956",0,"255,549","223,720","80,104",0,"87,389","3,370","84,019",0,0,0,"79,458","79,458",0,11,2,0,"809,780","87,389",96,95,0,1,0,47,49,0,0,10,0,1.72,0,47,33,12,4,0,0,
953,6/12/85,289,229,15,SOFT,12/31/06,A,0.98,2.41,"341,957","30,055","24,363","294,439",0,"257,367","106,972",1,0,"117,550","4,650","112,900",0,0,0,"79,100","79,100",0,1,4,2,"203,861","117,550",103,36,0,66,1,36,67,0,0,6,0,1.6,0,41,62,0,0,0,0,
954,6/24/83,640,122,50,S8NCON,12/31/06,A,1.41,1.51,"894,318","125,121","11,581","535,541",0,"376,967","498,514","248,691",0,"74,768","3,600","71,168",0,0,0,"56,857","56,857",0,6,2,0,0,"74,768",111,110,0,0,1,110,1,0,0,11,0,0.76,28,82,1,0,0,0,0,
955,11/1/85,146,319,146,OSDEBT,12/31/06,F,0,0,"-101,037","6,976","6,741",0,0,0,0,0,0,"131,667","26,935","104,732",0,0,"15,523","111,322","111,322",0,1,16,3,"95,050","147,190",129,43,0,86,0,0,129,0,0,7,0,1.79,0,38,80,11,0,0,0,
957,8/9/85,518,76,139,SOFT,12/31/06,F,0.82,0.74,"1,002,472","40,496","5,414","1,161,449",0,"549,763","1,200,323","414,881","38,044","191,414","7,568","183,846",0,0,0,"140,168","140,168",0,1,21,2,"34,562","191,414",140,35,0,105,0,0,140,0,0,0,0,1.76,0,33,107,0,0,0,0,
960,2/1/85,125,79,32,SOFT,12/31/06,F,0.53,0.1,"429,653",0,"5,728","796,046",0,"645,905","18,071,012","5,391,810","6,460,584","103,490","3,760","99,730","6,050",0,0,"68,793","63,620","5,173",4,5,2,"459,558","109,540",117,30,0,87,0,0,117,0,0,6,0,0.93,24,77,16,0,0,0,0,
965,12/19/84,362,319,65,INTERN,12/31/06,A,1.1,1.48,"344,569","24,590","3,595","288,738",0,"181,027","194,894","72,170",0,"142,928","1,824","141,104","11,200",0,0,"107,136","97,200","9,936",3,5,2,"206,910","154,128",94,20,4,70,0,0,94,0,0,2,0,1.24,0,74,17,3,0,0,0,
971,7/16/85,655,319,65,INTERN,12/31/06,A,1.24,24.04,"244,230",0,"1,071","196,493",0,"543,952","97,698","75,074",0,"25,500","1,500","24,000",0,0,0,"20,000","20,000",0,1,3,1,"48,885","25,500",27,12,0,15,0,27,0,0,0,3,0,1.07,2,21,4,0,0,0,0,
972,12/1/86,1046,80,39,SOFT,12/31/06,C,0.87,1.3,"12,707,117","487,408","89,907","13,989,896",0,"11,953,662","10,461,513","1,261,908",0,0,0,0,0,0,0,0,0,0,57,3,11,"1,900,941",0,"1,283",400,0,883,0,91,"1,192",0,0,65,0,1.99,0,371,653,183,60,12,4,
974,11/1/85,1173,253,14,SHARP,12/31/06,F,0.47,0.05,"794,252","112,825","4,213","1,432,198",0,"406,816","11,341,288","2,549,549",0,"158,483","6,065","152,418","27,355",0,0,"153,832","126,477","27,355",7,6,4,"127,805","185,838",171,123,0,48,0,0,171,0,0,6,0,1.18,17,106,48,0,0,0,0,
976,2/24/86,1196,79,32,SOFT,12/31/06,F,0.61,0.16,"428,664",0,177,"700,631",0,"974,033","19,356,339","5,488,346","7,719,034","131,265","7,893","123,372","14,756",0,0,"98,388","85,280","13,108",5,8,2,"44,668","146,021",108,27,0,81,0,0,108,0,0,6,0,1.79,0,23,85,0,0,0,0,
977,1/7/87,910,175,134,SHARP,12/31/06,B,1.11,0.7,"3,761,022","431,987","6,816","2,984,675",0,"1,444,711","3,101,723","1,036,794",0,"340,477","5,595","334,882","6,563",0,0,"252,785","246,717","6,068",8,7,4,"143,748","347,040",269,67,135,67,0,0,269,0,0,18,0,2.02,1,93,92,66,17,0,0,
978,11/1/85,1141,122,50,SOFT,12/31/06,A,1.01,2.03,"700,357","125,922","7,514","563,507",0,"409,842","281,010","79,475",0,"112,953","2,100","110,853",0,0,0,"82,690","82,690",0,1,6,2,"182,893","112,953",87,22,0,65,0,0,87,0,0,4,0,1.97,0,7,76,4,0,0,0,
979,12/20/85,857,229,15,SOFT,12/31/06,F,0.58,0.2,"92,862","43,771","6,339","73,700",0,"73,378","365,537",1,0,"38,776",0,"38,776",0,0,0,"30,246","30,246",0,1,3,1,"29,261","38,776",30,8,0,22,0,0,30,0,0,2,0,1.9,0,6,21,3,0,0,0,
980,4/4/86,1085,149,33,SOFT,12/31/06,B,1.22,0,"472,807","346,176","5,412","99,251",0,0,0,0,0,"53,545",459,"53,086","42,254",0,0,"88,569","88,569",0,1,4,2,"91,519","95,799",58,15,0,43,0,0,58,0,0,3,0,1.69,6,18,22,12,0,0,0,
981,10/11/85,222,97,67,SOFT,12/31/06,F,0.89,0.38,"485,080",0,"4,785","539,127",0,"170,521","717,827","269,635",0,"80,008",833,"79,175",0,0,0,"60,918","60,918",0,3,3,1,"229,910","80,008",73,19,0,54,0,73,0,0,0,6,0,1.74,0,19,54,0,0,0,0,
985,8/19/85,1004,149,100,SHARP,12/31/06,D,0.98,0.42,"193,824","12,912","6,036","179,298",0,"651,831","3,508,608","144,158","1,802,353","2,757,400",0,"2,757,400",0,0,0,0,0,0,6,4,0,"428,000","2,757,400",96,45,50,0,1,0,96,0,0,5,0,2.24,0,25,36,22,13,0,0,
986,8/1/85,1083,149,33,SHARP,12/31/06,F,0.86,0.11,"226,038","42,715","1,182","212,917",0,"178,803","5,015,193","177,814","3,154,086","100,933",0,"100,933","4,150",0,0,"93,805","89,655","4,150",11,0,0,0,"105,083",80,54,26,0,0,0,80,0,0,0,0,2.47,0,6,30,44,0,0,0,
987,7/31/85,985,149,149,SHARP,12/31/06,C,0.89,1.48,"234,347","80,366","3,608","168,092",0,"280,028","330,152","140,379",0,"87,255","10,754","76,501","1,127","4,499",265,"71,374","70,247","1,127",10,3,0,"70,297","93,146",82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0,
988,4/3/85,962,319,90,SHARP,12/31/06,F,0.24,0,"79,870",0,0,"330,299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0,
989,8/19/85,823,319,55,SHARP,12/31/06,A,2.86,14.36,"70,013","8,172",590,"21,447",0,"346,985","34,488","10,326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0,
991,5/21/85,1097,149,149,SHARP,12/31/06,A,1.06,1.8,"561,886","272,529","4,781","252,138","15,878","312,028","3,032,901","210,569","2,649,368","103,844",0,"103,844","1,000",0,0,"87,901","86,901","1,000",15,0,0,0,"104,844",101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0,
992,4/30/85,810,175,7,SHARP,12/31/06,D,0,0,"82,820","4,773","7,073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0,
993,6/14/85,1066,254,56,SHARP,12/31/06,D,0.69,0.54,"88,949",0,"5,107","121,688",0,"193,407","400,385","42,345",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0,
995,8/12/87,152,319,74,DISPA,12/31/06,F,0,0,"5,528","115,243",249,0,0,0,0,0,0,"134,668","2,890","131,778",0,0,0,"99,893","99,893",0,8,3,1,"193,979","134,668",110,28,0,82,0,0,110,0,0,5,0,2.14,0,7,87,10,6,0,0,
996,12/23/87,520,76,139,SOFT,12/31/06,A,1.06,2.42,"1,081,245","67,829","11,870","948,511",0,"582,790","409,889","169,104",0,"175,245","5,210","170,035","6,797",0,"57,689","139,701","132,904","6,797",1,12,2,"29,941","239,731",126,32,0,94,0,0,126,0,0,8,0,1.67,0,42,84,0,0,0,0,
997,4/4/86,1251,37,113,INTERN,12/31/06,B,1.02,0,"554,527","10,481","21,360","510,000",0,"507,227",0,0,0,"135,727","7,604","128,123",0,0,0,"102,920","102,920",0,1,6,2,"501,419","135,727",107,27,0,80,0,0,107,0,0,6,0,1.75,0,27,80,0,0,0,0,
998,1/17/86,99,148,145,SHRDAL,12/31/06,F,0.13,0.04,"116,812",0,"1,322","861,561",0,"168,906","5,814,945","1,197,232",0,"90,509",536,"89,973",0,0,0,"68,620","68,620",0,5,5,1,"81,588","90,509",83,40,0,43,0,0,83,0,0,4,0,1.9,0,26,39,18,0,0,0,
1000,6/23/87,910,181,133,SOFT,12/31/06,A,1.3,2.25,"867,910","495,027","29,461","264,062",0,"349,562","166,728","11,078",0,"51,399",748,"50,651","1,926",0,880,"38,918","37,118","1,800",3,8,1,"20,769","54,205",61,15,0,46,0,0,61,0,0,5,0,1.69,2,30,15,13,1,0,0,
1002,6/22/87,231,73,137,SHRDAL,12/31/06,B,1,0.7,"982,589","227,703","22,507","732,158",0,"333,976","475,951",1,0,"241,555","14,290","227,265",0,0,0,"170,264","170,264",0,1,11,2,"28,706","241,555",176,46,0,130,0,0,176,0,0,9,0,1.55,0,79,97,0,0,0,0,
1003,4/4/86,581,93,140,SOFT,12/31/06,F,0.89,0.46,"277,259","43,713",290,"263,322",0,"99,682","302,736","85,022",0,"39,950",400,"39,550",0,0,0,"35,330","35,330",0,5,2,0,"139,392","39,950",38,10,20,8,0,0,38,0,0,3,0,1.84,2,12,14,10,0,0,0,
1004,7/27/87,959,319,90,SOFT,12/31/06,B,1.22,0.58,"306,653","100,085","4,844","165,695",0,"160,575","276,953",1,0,"30,248","3,108","27,140",0,0,0,"21,231","19,591","1,640",1,5,1,"29,411","30,248",37,10,0,27,0,0,37,0,0,2,0,0.73,10,27,0,0,0,0,0,
1005,10/31/86,1241,93,140,SHARP,12/31/06,B,2.26,0.1,"114,082","16,918",277,"42,905",0,"109,721","1,107,055",1,0,"35,430","1,069","34,361","4,700",0,0,"34,285","29,585","4,700",1,6,1,"19,371","40,130",85,45,0,40,0,0,85,0,0,5,0,0,85,0,0,0,0,0,0,
1006,1/9/89,410,149,156,SOFT,12/31/06,A,1.08,1.2,"952,480","161,494","3,389","729,915",0,"275,096","231,555","3,000",0,"167,040","3,000","164,040",0,0,0,"149,000","149,000",0,13,3,0,"1,525,035","167,040",148,59,0,89,0,0,148,0,0,7,0,2.39,0,0,95,48,5,0,0,
1007,9/10/87,488,229,15,SOFT,12/31/06,A,1.23,1.84,"602,645","115,813","9,404","386,795",0,"265,798","144,338",1,0,"106,376","7,048","99,328",0,0,"5,544","84,736","84,736",0,9,3,0,"718,740","111,920",96,24,0,72,0,0,96,0,0,4,0,2,0,8,80,8,0,0,0,
1008,9/2/87,126,229,15,SOFT,12/31/06,B,1.13,0.77,"540,367","194,690","8,882","297,469",0,"192,549","249,549",1,0,"130,068","10,848","119,220",0,0,0,"90,470","90,470",0,1,7,2,"392,040","130,068",99,25,0,74,0,0,99,0,0,5,0,1.68,0,32,67,0,0,0,0,
1009,10/5/87,742,229,15,SOFT,12/31/06,A,1.12,1.77,"805,862","81,811","14,854","632,736",0,"298,342","168,223",1,0,"108,218","2,773","105,445",0,0,0,"88,542","88,542",0,15,2,0,"2,474,208","108,218",90,23,0,67,0,0,90,0,0,5,0,1.5,0,45,45,0,0,0,0,
1010,12/31/86,1221,229,15,SHARP,12/31/06,F,0.39,0.51,"535,435","372,952","14,455","382,573",0,"272,966","531,420",1,0,"211,426","8,596","202,830",0,0,0,"134,084","134,084",0,1,5,2,"102,235","211,426",155,39,0,116,0,0,155,0,0,0,0,1.9,0,25,120,10,0,0,0,
1011,3/20/89,492,229,15,SOFT,12/31/06,D,0.97,0.76,"692,063","200,863","7,141","498,930",0,"183,765","242,445",1,0,"107,345","2,535","104,810",0,0,"4,970","83,077","83,077",0,6,2,0,"465,613","112,315",90,32,0,58,0,0,90,0,0,5,0,2.03,0,7,73,10,0,0,0,
1013,1/27/89,243,93,140,SHRDAL,12/31/06,F,0.44,0.79,"686,203","123,563","1,074","1,282,710",0,"1,448,511","8,731,705","945,812","5,947,725","166,154","3,973","162,181",0,0,0,"141,876","141,876",0,8,3,0,"250,470","166,154",140,126,0,14,0,0,140,0,0,7,0,2.19,0,18,88,23,11,0,0,
1038,3/30/88,84,229,77,SOFT,12/31/06,A,1.08,2.65,"609,510","109,938","8,706","455,023",0,"398,976","150,796",1,0,"105,125","2,390","102,735",0,0,0,"91,267","91,267",0,5,2,0,"430,000","105,125",95,33,0,62,0,0,95,0,0,8,0,2.35,0,0,70,17,8,0,0,
1040,7/6/89,442,224,93,SOFT,12/31/06,D,0.93,0.58,"780,692","124,887","6,154","700,697",0,"181,654","312,847",1,0,"157,855",0,"157,855",0,"2,466",0,"110,478","110,478",0,2,5,2,"87,120","160,321",121,30,0,91,0,0,121,0,0,8,0,1.83,0,30,81,10,0,0,0,
1042,8/12/88,427,89,121,SOFT,12/31/06,B,1.49,0.33,"588,329",0,"5,885","389,612",0,"343,817","1,050,418","9,510",0,"102,488","3,724","98,764","10,052","8,646",0,"84,807","75,227","9,580",2,5,1,"74,376","121,186",77,20,0,57,0,0,77,0,0,4,0,2.18,0,7,56,7,7,0,0,
1044,3/19/90,915,149,60,SOFT,12/31/06,A,1.53,1.69,"775,234","48,194","25,756","458,962",0,"549,390","405,920","81,714",0,"88,842","1,253","87,589",0,"23,060",0,"65,298","65,298",0,1,5,2,"37,000","111,902",84,28,27,29,0,0,84,0,0,5,0,1.46,15,29,26,14,0,0,0,
1046,3/2/90,489,93,140,SOFT,12/31/06,B,1.17,0.54,"1,177,759","865,689","19,264","250,762",0,"157,883","302,162","7,750",0,"57,860",960,"56,900",0,0,0,"53,587","53,587",0,10,2,0,"392,040","57,860",60,22,15,23,0,0,60,0,0,3,0,2,0,12,36,12,0,0,0,
1047,4/5/89,737,97,67,SHARP,12/31/06,A,1.42,1.76,"420,730","86,696","1,999","234,438",0,"200,680","114,029",1,0,"70,678","2,000","68,678",0,0,0,"61,390","61,390",0,6,3,0,"599,812","70,678",60,21,0,39,0,0,60,0,0,3,0,2,0,12,36,12,0,0,0,
1048,12/29/89,1035,149,156,SHARP,12/31/06,B,1.02,0.14,"393,487","73,263","7,913","307,683",0,"155,243","1,309,564",1,"230,058","72,844",0,"72,844",0,0,0,"56,123","56,123",0,10,4,1,"64,226","72,844",56,25,22,9,0,0,56,0,0,2,0,2.34,1,4,26,25,0,0,0,
1049,10/11/90,1086,149,33,SOFT,12/31/06,C,0.8,1.35,"212,516","17,393",401,"242,002",0,"280,631","1,408,918","49,134","1,151,991","42,774",0,"42,774",0,0,0,"32,387","32,387",0,2,3,0,"35,542","42,774",31,16,0,15,0,0,31,0,0,0,0,2.1,0,0,28,3,0,0,0,
1050,7/10/90,924,149,4,SOFT,12/31/06,D,0.94,0.23,"733,353","8,450","5,065","763,671",0,"765,091","4,926,698","456,948","1,127,000","87,368",253,"87,115","3,700","3,000",0,"75,734","72,034","3,700",2,4,0,"54,561","94,068",74,37,12,25,0,0,74,0,0,3,0,2.05,0,10,50,14,0,0,0,
1051,10/14/88,87,214,47,SOFT,12/31/06,B,1.52,0.69,"877,103","322,121","15,567","354,296",0,"289,297","419,025",1,0,"112,431","3,300","109,131",0,0,0,"100,334","100,334",0,15,3,0,"435,600","112,431",91,23,0,68,0,0,91,0,0,5,0,2.33,0,6,58,18,9,0,0,
1052,4/20/90,1077,149,54,SOFT,12/31/06,B,1.51,0.4,"407,719","59,224","3,691","228,468",0,"316,568","800,527",105,0,"71,480",0,"71,480",0,0,0,"65,541","65,541",0,21,3,0,"206,000","71,480",60,53,0,7,0,0,60,0,0,3,0,2.65,0,0,27,27,6,0,0,
1054,4/20/90,924,149,35,SOFT,12/31/06,B,1.08,0.17,"453,365","18,135","2,658","400,544",0,"211,650","1,501,739",1,"275,253","68,160","2,543","65,617","3,600","1,023",0,"53,128","49,528","3,600",4,4,1,"36,083","72,783",54,27,14,13,0,0,54,0,0,2,0,2.3,2,5,25,19,3,0,0,
1056,2/17/93,1081,507,146,MISC,12/31/06,B,0.94,1.94,"114,724","13,640",668,"106,632",0,"220,878","135,931","21,840",0,"63,026","2,000","61,026",0,"4,476",0,"64,480","64,480",0,19,3,0,0,"67,502",45,28,17,0,0,0,45,0,0,2,0,2.6,0,0,18,27,0,0,0,
1057,9/8/89,635,83,122,SOFT,12/31/06,B,1.21,0.71,"1,870,073","556,559","18,876","1,073,397",0,"436,530","614,072",1,0,"247,019",0,"247,019",0,0,0,"228,432","228,432",0,28,2,0,0,"247,019",286,213,73,0,0,0,286,0,0,0,0,2.41,0,0,170,116,0,0,0,
1058,6/30/92,891,149,156,S8LMSA,12/31/06,A,1.21,1.79,"3,893,533","592,394","38,355","2,703,189",0,"1,512,956","2,282,863","1,411,784","25,773",0,0,0,0,0,0,"396,984","360,970","36,014",25,4,4,0,"437,092",500,485,15,0,0,0,500,0,0,25,0,2.24,0,144,159,132,65,0,0,
1059,7/20/90,83,229,15,SOFT,12/31/06,A,1.05,1.32,"1,252,540","324,247","24,177","860,840",0,"316,256","239,573",1,0,"28,995",250,"28,745",0,0,640,"24,756","24,756",0,5,3,0,"28,266","29,635",170,43,0,127,0,0,170,0,0,9,0,1.53,0,80,90,0,0,0,0,
1061,11/7/90,1273,319,86,RDAL,12/31/06,B,1.03,0.18,"465,736","78,537","1,304","375,422",0,"379,926","2,170,806","4,708",0,"132,390","1,222","131,168",0,"5,016",0,"98,811","98,811",0,2,4,1,0,"137,406",96,24,0,72,0,0,96,0,0,5,0,1.78,8,15,63,10,0,0,0,
1062,1/2/92,627,158,98,TCRED9,12/31/06,B,1.14,0.66,"615,160","28,960","1,139","511,522",0,"273,735","563,869","150,098",0,"81,372",0,"81,372",0,0,0,"63,532","63,532",0,1,4,1,0,"81,372",59,21,0,38,0,0,59,0,0,3,0,1.86,0,14,39,6,0,0,0,
1065,5/15/92,1155,149,156,TCRED9,12/31/06,A,1.77,1.84,"699,727","119,740","18,523","316,784",0,"177,813","287,106","190,490",0,"124,918","21,093","103,825",0,0,"14,400","82,732","82,732",0,1,6,2,"103,825","139,318",92,92,0,0,0,0,92,0,0,5,0,1.86,0,13,79,0,0,0,0,
1068,10/22/93,885,175,10,S8NCON,12/31/06,A,1.12,1.49,"559,468","26,049","9,091","466,776",0,"292,344","298,650","102,080",0,"106,161",0,"106,161","3,476",0,0,"87,515","84,740","2,775",1,10,2,0,"109,637",88,60,0,28,0,0,88,0,0,5,0,2.42,0,14,32,33,9,0,0,
1071,2/2/95,562,149,70,S8NCON,12/31/06,A,1.4,4.26,"770,999",0,"38,978","522,512",0,"755,011","321,407","124,236","20,000","88,180",0,"88,180",0,0,0,"70,195","70,195",0,9,3,1,0,"88,180",77,39,7,31,0,0,77,0,0,5,0,2.05,0,15,43,19,0,0,0,
1072,7/14/94,240,176,17,INTERN,12/31/06,A,1.58,2.37,"75,382","13,500","4,280","36,382",0,"146,162","80,840","11,313","7,753","31,792","3,920","27,872",0,0,0,"29,544","29,544",0,1,3,0,"37,912","31,792",38,19,0,19,0,0,38,0,0,0,0,1.87,0,10,23,5,0,0,0,
1080,12/29/94,332,149,6,S8SUBR,12/31/06,A,1.09,1.14,"604,263","94,085","17,375","451,429",0,"239,195","345,540","135,262",0,"574,992",0,"574,992",0,0,0,"152,686","152,686",0,10,2,0,0,"574,992",170,132,38,0,0,0,170,0,0,0,0,2.07,0,20,118,32,0,0,0,
